artist_name,track_name,album_name,release_year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
Taylor Swift,Beautiful Eyes - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.596,0.627,0.704,0,0.0598,-3.739,0.0269,98.958,0.457,44,176316
Taylor Swift,Untouchable - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.856,0.731,0.184,0,0.0927,-9.235,0.0418,102.404,0.331,38,222959
Taylor Swift,Teardrops On My Guitar - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.664,0.344,0.801,0,0.106,-5.373,0.0574,204.489,0.615,37,196346
Taylor Swift,Picture To Burn - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.266,0.647,0.872,0,0.419,-1.953,0.0524,105.798,0.684,36,173899
Taylor Swift,Should've Said No - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.399,0.429,0.808,0,0.0884,-3.004,0.0677,171.537,0.438,37,228473
Taylor Swift,Change - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.156,0.243,0.712,0,0.111,-4.307,0.0577,202.319,0.273,34,258487
Taylor Swift,Tim McGraw,Taylor Swift,24/10/06,0.575,0.58,0.491,0,0.121,-6.462,0.0251,76.009,0.425,68,232106
Taylor Swift,Picture To Burn,Taylor Swift,24/10/06,0.173,0.658,0.877,0,0.0962,-2.098,0.0323,105.586,0.821,71,173066
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,24/10/06,0.288,0.621,0.417,0,0.119,-6.941,0.0231,99.953,0.289,69,203040
Taylor Swift,A Place in this World,Taylor Swift,24/10/06,0.051,0.576,0.777,0,0.32,-2.881,0.0324,115.028,0.428,60,199200
Taylor Swift,Cold As You,Taylor Swift,24/10/06,0.217,0.418,0.482,0,0.123,-5.769,0.0266,175.558,0.261,60,239013
Taylor Swift,The Outside,Taylor Swift,24/10/06,0.00491,0.589,0.805,0,0.24,-4.055,0.0293,112.982,0.591,59,207106
Taylor Swift,Tied Together with a Smile,Taylor Swift,24/10/06,0.525,0.479,0.578,0,0.0841,-4.963,0.0294,146.165,0.192,59,248106
Taylor Swift,Stay Beautiful,Taylor Swift,24/10/06,0.0868,0.594,0.629,0,0.137,-4.919,0.0246,131.597,0.504,59,236053
Taylor Swift,Should've Said No,Taylor Swift,24/10/06,0.0103,0.476,0.777,0,0.196,-3.771,0.0289,167.964,0.472,68,242200
Taylor Swift,Mary's Song (Oh My My My),Taylor Swift,24/10/06,0.0177,0.403,0.627,0,0.182,-5.28,0.0292,74.9,0.374,61,213080
Taylor Swift,Our Song,Taylor Swift,24/10/06,0.111,0.668,0.672,0,0.329,-4.931,0.0303,89.011,0.539,76,201106
Taylor Swift,I'm Only Me When I'm With You,Taylor Swift,24/10/06,0.00452,0.563,0.934,0.000807,0.103,-3.629,0.0646,143.964,0.518,62,213053
Taylor Swift,Invisible,Taylor Swift,24/10/06,0.637,0.612,0.394,0,0.147,-5.723,0.0243,96.001,0.233,58,203226
Taylor Swift,A Perfectly Good Heart,Taylor Swift,24/10/06,0.00349,0.483,0.751,0,0.128,-5.726,0.0365,156.092,0.268,57,220146
Taylor Swift,Teardrops on My Guitar - Pop Version,Taylor Swift,24/10/06,0.0402,0.459,0.753,0,0.0863,-3.827,0.0537,199.997,0.483,57,179066
